BWV,BC,Title,Key,Date,Genre,Scoring,Notes
525,J01,Organ Sonata No.1,E♭ major,1730?,Sonatas,For organ,
526,J02,Organ Sonata No.2,C minor,1730?,Sonatas,For organ,
527,J03,Organ Sonata No.3,D minor,1730?,Sonatas,For organ,2nd movement revised in BWV 1044
528,J04,Organ Sonata No.4,E minor,1730?,Sonatas,For organ,partly based on BWV 76
529,J05,Organ Sonata No.5,C major,1730?,Sonatas,For organ,
530,J06,Organ Sonata No.6,G major,1730?,Sonatas,For organ,
